,Address,Latitude,Longitude,X,Y,Distance from center
244,"Song Tap Him Lam, Ngô Tất Tố, Phường 22, Quận Bình Thạnh, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.78683781368094,106.71632265388963,687657.385186285,1192936.307089506,2861.8176042508567
245,"Phường An Khánh, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.786807346913783,106.72180856271977,688257.385186285,1192936.307089506,3380.82830087541
246,"Phường Bình An, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.786776783034886,106.72729445510826,688857.385186285,1192936.307089506,3923.0090491866204
247,"87, Lương Định Của, Phường Bình An, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.786746122045642,106.73278033100277,689457.385186285,1192936.307089506,4479.955356920436
248,"Chợ Bình Khánh, Đường số 3, Phường Bình Khánh, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.78671536394743,106.738266190351,690057.385186285,1192936.307089506,5046.7811523782275
249,"Số 1, Phường Bình Khánh, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.78668450874164,106.74375203310062,690657.385186285,1192936.307089506,5620.498198558568
250,"Nguyễn Bá Tòng, Phường 11, Quận Tân Bình, Thành phố Hồ Chí Minh, 711001",10.791907966303219,106.647773013663,680157.385186285,1193455.9223317767,5507.267925205793
251,"Bệnh viện Thống Nhất, Hẻm 717 Lý Thường Kiệt, Phường 11, Quận Tân Bình, Thành phố Hồ Chí Minh, 711001",10.79187870051442,106.65325920869287,680757.385186285,1193455.9223317767,4956.813492557544
252,"Hẻm 1036/20/7 Cách mạng tháng 8, Phường 5, Quận Tân Bình, Thành phố Hồ Chí Minh, 700",10.791849337553705,106.65874538793393,681357.385186285,1193455.9223317767,4419.275958796929
253,"218/31, Hẻm 218/72, Phường 3, Quận Tân Bình, Thành phố Hồ Chí Minh, 700",10.791819877422405,106.6642315513338,681957.385186285,1193455.9223317767,3900.000000000067
254,"hẻm 414 Huỳnh Văn Bánh, Phường 14, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 700",10.791790320121844,106.66971769884019,682557.385186285,1193455.9223317767,3407.345007480241
255,"Hẻm 244 Huỳnh Văn Bánh, Phường 11, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 08",10.791760665653369,106.67520383040075,683157.385186285,1193455.9223317767,2954.6573405389195
256,"Nhà hàng Ngọc Sương, Hẻm 15c Nguyễn Văn Trỗi, Phường 12, Quận Phú Nhuận, Thành phố Hồ Chí Minh, DISTRICT 3",10.791730914018313,106.68068994596317,683757.385186285,1193455.9223317767,2563.201123595361
257,"Hẻm 475 Hai Bà Trưng, Phường 8, Quận 3, Thành phố Hồ Chí Minh, 028",10.791701065218026,106.6861760454751,684357.385186285,1193455.9223317767,2264.95033058134
258,"Bánh canh Hoàng Ty, Nguyễn Phi Khanh, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, 100081",10.791671119253857,106.69166212888423,684957.385186285,1193455.9223317767,2100.000000000124
259,"55-57 Nguyen Van Giai, 55, Nguyễn Văn Giai, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, 84",10.791641076127162,106.69714819613824,685557.385186285,1193455.9223317767,2100.000000000124
260,"Khanh, 1, Nguyễn Ðình Chiểu, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, 760000",10.791610935839296,106.70263424718479,686157.385186285,1193455.9223317767,2264.95033058134
261,"Hẻm 28 Phan Huy Ôn, Phường 19, Quận Bình Thạnh, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.791580698391627,106.70812028197159,686757.385186285,1193455.9223317767,2563.201123595361
262,"Rạch Văn Thánh, Nguyễn Văn Thương, Cư xá Ụ Tàu, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.791550363785516,106.71360630044629,687357.385186285,1193455.9223317767,2954.6573405389195
263,"Đường số 3, Phường 22, Quận Bình Thạnh, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.791519932022343,106.71909230255656,687957.385186285,1193455.9223317767,3407.345007480241
264,"Đướng Vạn Hoa 5, Vinhomes Central Park, Phường 22, Quận Bình Thạnh, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.791489403103474,106.7245782882501,688557.385186285,1193455.9223317767,3900.000000000067
265,"Techcombank, Trần Não, Phường Bình An, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.791458777030302,106.7300642574746,689157.385186285,1193455.9223317767,4419.275958796929
266,"Phường Bình An, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.791428053804204,106.73555021017769,689757.385186285,1193455.9223317767,4956.813492557544
267,"Cao Đức Lân, Phường An Phú, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.79139723342657,106.74103614630712,690357.385186285,1193455.9223317767,5507.267925205793
268,"Hẻm 291, Phường 14, Quận Tân Bình, Thành phố Hồ Chí Minh, 711001",10.796620080167646,106.64505546555844,679857.385186285,1193975.5375740472,5992.4953066314465
269,"Hẻm 22 Trương Hoàng Thanh, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh, 711001",10.79659084995337,106.65054175359637,680457.385186285,1193975.5375740472,5458.021619598067
270,"Cao đẳng kỹ thuật Lý Tự Trọng, 390, Hoàng Văn Thụ, Phường 4, Quận Tân Bình, Thành phố Hồ Chí Minh, 700",10.796561522523241,106.65602802587044,681057.385186285,1193975.5375740472,4938.623289946289
271,"Hẻm 71/2 Nguyễn Bặc, Phường 3, Quận Tân Bình, Thành phố Hồ Chí Minh, 700",10.796532097878586,106.66151428232833,681657.385186285,1193975.5375740472,4439.5945760846125
272,"Đại học Tài Nguyên và Môi Trường TPHCM, Hẻm 236B Lê Văn Sỹ, Phường 1, Quận Tân Bình, Thành phố Hồ Chí Minh, 700",10.79650257602074,106.66700052291766,682257.385186285,1193975.5375740472,3968.6269665968744
273,"Mot Hai Bar, Trương Quốc Dung, Phường 10, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 08",10.796472956951028,106.67248674758618,682857.385186285,1193975.5375740472,3536.9478367654656
274,"120/17, Hẻm 120 Trần Huy Liệu, Phường 15, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 08",10.7964432406708,106.6779729562815,683457.385186285,1193975.5375740472,3160.6961258558067
275,"Hẻm 71 Cô Giang, Phường 1, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 028",10.796413427181397,106.68345914895129,684057.385186285,1193975.5375740472,2861.8176042508208
276,"CN DNTN Khách Sạn Thái Anh, 64/20, Cù Lao, Phường 2, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 700000",10.79638351648417,106.68894532554324,684657.385186285,1193975.5375740472,2666.458325194659
277,"Hẻm 87/61 Đinh Tiên Hoàng, Phường 3, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 100081",10.796353508580465,106.694431486005,685257.385186285,1193975.5375740472,2598.0762113532983
278,"Hẻm 57 Điện Biên Phủ, Phường 15, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 760000",10.796323403471643,106.69991763028428,685857.385186285,1193975.5375740472,2666.458325194659
279,"Mujo, Hẻm 135 Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 8428",10.796293201159063,106.70540375832871,686457.385186285,1193975.5375740472,2861.8176042508208
280,"Hẻm 124 Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.796262901644093,106.71088987008599,687057.385186285,1193975.5375740472,3160.6961258558067
281,"Hẻm 135/1 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.796232504928104,106.71637596550379,687657.385186285,1193975.5375740472,3536.9478367654656
282,"Vinhomes Central Park, Phường 22, Quận Bình Thạnh, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.796202011012472,106.72186204452979,688257.385186285,1193975.5375740472,3968.6269665968744
283,"Phường Bình An, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.796171419898572,106.72734810711164,688857.385186285,1193975.5375740472,4439.5945760846125
284,"Phường Bình An, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.796140731587798,106.73283415319703,689457.385186285,1193975.5375740472,4938.623289946289
285,"Phường An Phú, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.796109946081524,106.73832018273367,690057.385186285,1193975.5375740472,5458.021619598067
286,"27A Khu C, Phường An Phú, Quận 2, Thành phố Hồ Chí Minh, 717402",10.796079063381145,106.7438061956692,690657.385186285,1193975.5375740472,5992.4953066314465
287,"Hẻm 134 Hoàng Hoa Thám, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh, 711001",10.801302986638348,106.6478242212295,680157.385186285,1194495.152816318,5977.45765355142
288,"PICO Plaza Cộng Hòa, Hẻm, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh, 700",10.80127369478202,106.65331058656395,680757.385186285,1194495.152816318,5474.486277268438
289,"Hẻm 78 Cộng Hòa, Phường 4, Quận Tân Bình, Thành phố Hồ Chí Minh, 741039",10.80124430566723,106.6587969361072,681357.385186285,1194495.152816318,4992.995093128016
290,"Hồ nước ở công viên, Hoàng Văn Thụ, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh, 700",10.801214819295305,106.66428326980689,681957.385186285,1194495.152816318,4539.823785126516
291,"T-one Tân Sơn Nhất, Hoàng Văn Thụ, Phường 1, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 700",10.801185235667582,106.66976958761067,682557.385186285,1194495.152816318,4124.3181254603105
292,"Diamond Place, 15A, Dường Hồ Văn Huê, Phường 9, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 70048",10.801155554785394,106.67525588946627,683157.385186285,1194495.152816318,3758.9892258425602
293,"Hẻm 178 Phan Đăng Lưu, Phường 3, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 725060",10.801125776650085,106.6807421753213,683757.385186285,1194495.152816318,3459.7687784013037
294,"Hẻm 50 Phùng Văn Cung, Phường 7, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 725060",10.801095901263006,106.68622844512343,684357.385186285,1194495.152816318,3244.9961479176595
295,"Hẻm 62/2 Nguyễn Lâm, Phường 7, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 717000",10.801065928625501,106.69171469882036,684957.385186285,1194495.152816318,3132.091952673237
296,"Lăng Ông - Bà Chiểu, Trịnh Hoài Đức, Phường 1, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 717000",10.801035858738931,106.69720093635972,685557.385186285,1194495.152816318,3132.091952673237
297,"Hẻm 146/59 Vũ Tùng, Phường 2, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 8428",10.801005691604647,106.70268715768918,686157.385186285,1194495.152816318,3244.9961479176595
298,"Điện Biên Phủ, Phường 15, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 8428",10.800975427224033,106.70817336275644,686757.385186285,1194495.152816318,3459.7687784013037
299,"Ngã 4 Hàng Xanh, 500-502, Điện Biên Phủ, Phường 21, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 8428",10.800945065598441,106.71365955150915,687357.385186285,1194495.152816318,3758.9892258425602
300,"Hẻm 4A/2 đường D1, Cư xá Ụ Tàu, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.800914606729247,106.719145723895,687957.385186285,1194495.152816318,4124.3181254603105
301,"Tân Cảng, Ung Văn Khiêm, Cư xá Ụ Tàu, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 717402",10.80088405061783,106.72463187986162,688557.385186285,1194495.152816318,4539.823785126516
302,"Trần Não, Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, 717402",10.800853397265573,106.73011801935671,689157.385186285,1194495.152816318,4992.995093128016
303,"An Phu Ngoc Pte., Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, 717402",10.800822646673865,106.73560414232794,689757.385186285,1194495.152816318,5474.486277268438
304,"Nhà 16, 52, Song Hành, Phường Bình An, Quận 2, Thành phố Hồ Chí Minh, 717402",10.800791798844088,106.741090248723,690357.385186285,1194495.152816318,5977.45765355142
305,"Phường 4, Quận Tân Bình, Thành phố Hồ Chí Minh, 741039",10.805956500755677,106.65607951261809,681057.385186285,1195014.7680585887,5556.077753235746
306,"Berry Việt, Thăng Long, Phường 4, Quận Tân Bình, Thành phố Hồ Chí Minh, 741039",10.80592704991289,106.66156593945547,681657.385186285,1195014.7680585887,5117.616632769709
307,"SaigonBus Parking, Phổ Quang, Phường 2, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 741039",10.805897501770367,106.66705235042194,682257.385186285,1195014.7680585887,4714.870093650638
308,"Hẻm 112 Phổ Quang, Phường 9, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 741039",10.80586785632943,106.67253874546516,682857.385186285,1195014.7680585887,4357.75171390032
309,"Hẻm 589 Nguyễn Kiệm, Phường 9, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 70048",10.805838113591433,106.6780251245328,683457.385186285,1195014.7680585887,4058.32477754075
310,"Hẻm 68 Thích Quảng Đức, Phường 5, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 725060",10.805808273557714,106.6835114875725,684057.385186285,1195014.7680585887,3830.143600441265
311,"Về Cội, Hẻm 40 Lam Sơn, Phường 6, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 0835151630",10.805778336229622,106.68899783453193,684657.385186285,1195014.7680585887,3686.461718233512
312,"Hẻm 5 Nơ Trang Long, Phường 7, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 717000",10.805748301608517,106.69448416535879,685257.385186285,1195014.7680585887,3637.306695894804
313,"Hẻm 8 Nguyễn Thiện Thuật, Phường 14, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 717000",10.805718169695751,106.69997048000067,685857.385186285,1195014.7680585887,3686.461718233512
314,"Sông Bình Triệu, Hẻm 125 Bùi Đình Túy, Phường 24, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 720000",10.805687940492692,106.7054567784053,686457.385186285,1195014.7680585887,3830.143600441265
315,"Hẻm 405 Xô viết Nghệ Tĩnh, Phường 24, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 720000",10.805657614000705,106.71094306052031,687057.385186285,1195014.7680585887,4058.32477754075
316,"Đường D5, Cư xá Ụ Tàu, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 720000",10.805627190221156,106.7164293262934,687657.385186285,1195014.7680585887,4357.75171390032
317,"Cư xá Ụ Tàu, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 717402",10.805596669155431,106.7219155756722,688257.385186285,1195014.7680585887,4714.870093650638
318,"Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, 717402",10.805566050804904,106.7274018086044,688857.385186285,1195014.7680585887,5117.616632769709
319,"Trường ĐH Quốc tế Sài Gòn, Tống Hữu Định, Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, 717402",10.805535335170962,106.73288802503764,689457.385186285,1195014.7680585887,5556.077753235746
320,"Hẻm 6 Đồ Sơn, Phường 4, Quận Tân Bình, Thành phố Hồ Chí Minh, 741039",10.810639267840843,106.6588485318111,681357.385186285,1195534.3833008592,5700.000000000014
321,"Vietnam Airlines Southern Regional Office, Trường Sơn, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh, 741039",10.81060975522673,106.66433503596761,681957.385186285,1195534.3833008592,5307.5418038862545
322,"Hồng Hà, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh, 741039",10.810580145270269,106.66982152422584,682557.385186285,1195534.3833008592,4956.813492557507
323,"Trường Trung Học Phổ Thông Phú Nhuận, 5, Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 70048",10.810550437972797,106.67530799653345,683157.385186285,1195534.3833008592,4657.252408878024
324,"Hẻm 780/7-9 Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 70048",10.810520633335654,106.6807944528381,683757.385186285,1195534.3833008592,4419.275958796888
325,"Hẻm 220 Hoàng Hoa Thám, Phường 5, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 0835151630",10.810490731360193,106.68628089308744,684357.385186285,1195534.3833008592,4253.234063627366
326,"Hẻm 281 Lê Quang Định, Phường 7, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 0835151630",10.810460732047762,106.69176731722914,684957.385186285,1195534.3833008592,4167.73319683496
327,"Nguyễn Khuyến, Phường 12, Quận Bình Thạnh, Thành phố Hồ Chí Minh, +10000",10.810430635399719,106.69725372521086,685557.385186285,1195534.3833008592,4167.73319683496
328,"Đất Phương Nam, Hẻm 245 Chu Văn An, Phường 12, Quận Bình Thạnh, Thành phố Hồ Chí Minh, +10000",10.810400441417432,106.70274011698022,686157.385186285,1195534.3833008592,4253.234063627366
329,"Thuỷ Trúc, Chu Văn An, Cư xá Chu Văn An, Phường 26, Quận Bình Thạnh, Thành phố Hồ Chí Minh, +10000",10.810370150102258,106.70822649248495,686757.385186285,1195534.3833008592,4419.275958796888
330,"Hẻm 702 Xô viết Nghệ Tĩnh, Cư xá Ụ Tàu, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 717402",10.810339761455571,106.71371285167265,687357.385186285,1195534.3833008592,4657.252408878024
331,"Cư xá Ụ Tàu, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 717402",10.810309275478742,106.71919919449104,687957.385186285,1195534.3833008592,4956.813492557507
332,"Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, 717402",10.810278692173156,106.72468552088773,688557.385186285,1195534.3833008592,5307.5418038862545
333,"Quốc Hương, Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, 717402",10.81024801154019,106.73017183081042,689157.385186285,1195534.3833008592,5700.000000000014
334,"Sân bay Quốc tế Tân Sơn Nhất, Hẻm 51/38 Cống Lở, Phường 15, Quận Tân Bình, Thành phố Hồ Chí Minh, 854",10.815321996004025,106.66161764419535,681657.385186285,1196053.99854313,5901.694671871886
335,"Bluesky 3, Bạch Đằng, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh, 736463",10.815292421575254,106.66710422569595,682257.385186285,1196053.99854313,5556.0777532357315
336,"Hẻm 1-2 Bạch Đằng, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh, 736463",10.815262749761523,106.67259079127092,682857.385186285,1196053.99854313,5256.424640380666
337,"Chợ Tân Sơn Nhất, Hẻm 729 Nguyễn Kiệm, Phường 3, Quận Gò Vấp, Thành phố Hồ Chí Minh, 71409",10.815232980564176,106.67807734086789,683457.385186285,1196053.99854313,5010.987926547121
338,"Hẻm Phạm Văn Đồng, Phường 3, Quận Gò Vấp, Thành phố Hồ Chí Minh, 71409",10.815203113984559,106.68356387443451,684057.385186285,1196053.99854313,4828.043081829429
339,"Lê Quang Định - Nguyễn Thượng Hiền, Lê Quang Định, Phường 1, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 0835151630",10.81517315002402,106.68905039191846,684657.385186285,1196053.99854313,4714.87009365062
340,"Hẻm 37 Mai Xuân Thưởng, Phường 11, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 0835151630",10.815143088683918,106.69453689326735,685257.385186285,1196053.99854313,4676.537180436077
341,"Hẻm 290/56/26 Nơ Trang Long, Phường 12, Quận Bình Thạnh, Thành phố Hồ Chí Minh, +10000",10.815112929965613,106.7000233784289,685857.385186285,1196053.99854313,4714.87009365062
342,"Sông Bình Triệu, Cầu Đỏ, Cư xá Chu Văn An, Phường 26, Quận Bình Thạnh, Thành phố Hồ Chí Minh, +10000",10.815082673870466,106.7055098473507,686457.385186285,1196053.99854313,4828.043081829429
343,"Bến Xe Miền Đông, Hẻm 363 Đinh Bộ Lĩnh, Cư xá Chu Văn An, Phường 26, Quận Bình Thạnh, Thành phố Hồ Chí Minh, +10000",10.815052320399847,106.71099629998047,687057.385186285,1196053.99854313,5010.987926547121
344,"Nhà thờ Thanh Đa, Tầm Vu, Cư xá Chu Văn An, Phường 26, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 717402",10.81502186955513,106.71648273626582,687657.385186285,1196053.99854313,5256.424640380666
345,"Phường 27, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 717402",10.814991321337692,106.72196915615443,688257.385186285,1196053.99854313,5556.0777532357315
346,"River Garden, 170, Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, 717402",10.814960675748914,106.72745555959395,688857.385186285,1196053.99854313,5901.694671871886
347,"Đặng Văn Sâm, Phường 9, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 70048",10.819975048924965,106.66987350869286,682557.385186285,1196573.6137854008,5855.766388783116
348,"Hẻm 345/35 Nguyễn Văn Công, Phường 3, Quận Gò Vấp, Thành phố Hồ Chí Minh, 736463",10.81994531521063,106.67536015160952,683157.385186285,1196573.6137854008,5604.462507681004
349,"Bệnh viện 175, 786, Nguyễn Kiệm, Phường 3, Quận Gò Vấp, Thành phố Hồ Chí Minh, 71409",10.819915484070073,106.68084677852083,683757.385186285,1196573.6137854008,5408.326913196173
350,"Cafe Sao, Hẻm 69 Lê Lợi, Phường 4, Quận Gò Vấp, Thành phố Hồ Chí Minh, 71409",10.819885555504646,106.6863333893744,684357.385186285,1196573.6137854008,5273.518749374279
351,"Phạm Văn Đồng, Phường 1, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 0835151630",10.819855529515696,106.69181998411788,684957.385186285,1196573.6137854008,5204.805471869439
352,"Hẻm 332 Phan Văn Trị, Phường 11, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 0835151630",10.819825406104588,106.69730656269896,685557.385186285,1196573.6137854008,5204.805471869439
353,"Hẻm 355 Nơ Trang Long, Phường 13, Quận Bình Thạnh, Thành phố Hồ Chí Minh, +10000",10.819795185272685,106.70279312506526,686157.385186285,1196573.6137854008,5273.518749374279
354,"Sông Bình Triệu, Vũ Ngọc Phan, Phường 13, Quận Bình Thạnh, Thành phố Hồ Chí Minh, QUAN THU DUC",10.819764867021348,106.70827967116445,686757.385186285,1196573.6137854008,5408.326913196173
355,"Cầu Bình Triệu 1, Quốc lộ 13, Cư xá Chu Văn An, Phường 26, Quận Bình Thạnh, Thành phố Hồ Chí Minh, QUAN THU DUC",10.819734451351955,106.71376620094418,687357.385186285,1196573.6137854008,5604.462507681004
356,"Hẻm 28 Thanh Đa, Phường 27, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 71740",10.819703938265876,106.71925271435211,687957.385186285,1196573.6137854008,5855.766388783116
357,"Hẻm 30 Nguyễn Văn Công, Phường 3, Quận Gò Vấp, Thành phố Hồ Chí Minh, 71409",10.824627841584082,106.678129605294,683457.385186285,1197093.2290276713,5992.495306631506
358,"Hẻm 84/10 Lý Thường Kiệt, Phường 7, Quận Gò Vấp, Thành phố Hồ Chí Minh, 71409",10.824597948456983,106.68361630954459,684057.385186285,1197093.2290276713,5840.3767001795895
359,"City House, Hẻm 118 Huỳnh Khương An, Phường 5, Quận Gò Vấp, Thành phố Hồ Chí Minh, 71409",10.824567957862406,106.68910299771007,684657.385186285,1197093.2290276713,5747.173218200459
360,"Đường sô 8, Cityland Garden Hills Gò Vấp, Phường 5, Quận Gò Vấp, Thành phố Hồ Chí Minh, 0835151630",10.824537869801713,106.69458966973806,685257.385186285,1197093.2290276713,5715.767664977349
361,"Phường 13, Quận Bình Thạnh, Thành phố Hồ Chí Minh, +10000",10.824507684276265,106.70007632557628,685857.385186285,1197093.2290276713,5747.173218200459
362,"Hẻm 543/4 Phạm Văn Đồng, Phường 13, Quận Bình Thạnh, Thành phố Hồ Chí Minh, QUAN THU DUC",10.82447740128743,106.70556296517229,686457.385186285,1197093.2290276713,5840.3767001795895
363,"Phạm Văn Đồng, Phường Hiệp Bình Chánh, Quận Thủ Đức, Thành phố Hồ Chí Minh, QUAN THU DUC",10.82444702083657,106.71104958847381,687057.385186285,1197093.2290276713,5992.495306631506
